NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.188785,-3.746182,-2.849119,-1.443808,4.692042e-1,3.397851,4.610971,4.313789,2.75594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.538885,-3.051465,-3.185003,-2.966811,-2.250444,-9.644041e-1,8.934245e-1,3.582645,5.186235,5.032273,3.500709,7.987548e-1,-2.953705,-1.399658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.079292,5.621205,2.996768,-1.025948,-1.506917,-1.601074,-1.119371,2.107268e-2,1.82573,4.190335,5.74758,5.491784,3.845855,1.012664,-2.919654,-1.251847,6.675767e-2,7.660546e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,9.074903,8.605285,7.432884,5.237798,1.428261,7.085097e-1,2.257743e-1,4.297381e-1,1.400505,3.142888,5.273903,6.259405,5.64019,3.748795,7.204495e-1,-2.726834,-6.316505e-1,5.135025e-1,1.120865,1.393779,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,8.73585,1.018494e1,1.054592e1,1.03943e1,9.589963,7.949104,5.159631,3.248042,2.354249,2.270549,3.061747,4.726337,6.433934,6.477108,5.315433,3.101804,-1.330422e-1,-1.161863,3.237627e-1,1.181656,1.630752,1.785771,1.720485,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,8.64164,1.117963e1,1.212351e1,1.234638e1,1.191492e1,1.079494e1,8.914796,6.148845,4.621974,4.288942,4.915612,6.49387,7.00139,6.034995,4.293318,1.757279,-7.890305e-1,5.375436e-1,1.432955,1.991272,2.260286,2.257172,1.996372,1.686209,NaN,NaN,NaN,NaN
NaN,NaN,NaN,6.836517,8.874367,1.139141e1,1.373603e1,1.437255e1,1.426009e1,1.352332e1,1.22761e1,1.061865e1,7.540851,6.409425,6.911711,7.222564,6.256927,4.589524,2.357743,5.253073e-1,1.528104,2.06291,2.534501,2.863952,2.974346,2.811966,2.454618,2.116902,1.890528,NaN,NaN,NaN
NaN,NaN,5.242813,6.870074,8.889152,1.127452e1,1.398408e1,1.635901e1,1.654029e1,1.600552e1,1.50929e1,1.399925e1,1.206429e1,1.028249e1,8.050691,5.5275,3.76849,2.682789,2.359551,2.577809,3.109814,3.269234,3.526983,3.745217,3.736328,3.357806,2.955128,2.615249,2.361849,NaN,NaN,NaN
NaN,NaN,5.096136,6.757782,8.742355,1.09545e1,1.329729e1,1.565706e1,1.76694e1,1.821057e1,1.737585e1,1.622912e1,1.382227e1,1.099197e1,8.380702,6.235572,4.665316,3.687658,3.263854,3.327775,3.796138,4.128704,4.364778,4.53418,4.245575,3.883732,3.534171,3.208032,2.927469,2.727429,NaN,NaN
NaN,3.536222,4.710652,6.468522,8.486387,1.057837e1,1.260106e1,1.44511e1,1.603464e1,1.626752e1,1.542112e1,1.366244e1,1.154693e1,9.388467,7.407251,5.747614,4.490573,3.669357,3.285731,3.325017,3.7629,4.55033,4.902215,5.066865,4.798577,4.533136,4.242024,3.916902,3.578957,3.283655,NaN,NaN
