NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.145626e-2,1.201807e-1,-2.467163e-1,-1.042785,-2.24498,-3.698616,-4.413995,-4.487571,-4.038686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.294846,-1.103461,-5.733472e-1,-4.245914e-1,-7.199419e-1,-1.478308,-2.670539,-4.199067,-5.06979,-5.180566,-4.70643,-3.734681,-2.309673,-2.301903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.375142,-4.945465,-4.059623,-2.521849,-1.804986,-1.506916,-1.705847,-2.423274,-3.628647,-5.10136,-5.908114,-5.936683,-5.370646,-4.278744,-2.663794,-2.63718,-2.553199,-2.357139,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-6.147212,-6.135789,-5.888854,-5.269663,-4.029553,-3.54323,-3.051067,-3.132718,-3.804755,-5.03913,-6.40646,-6.898362,-6.726598,-6.017226,-4.785428,-3.246704,-3.218276,-2.988347,-2.683068,-2.36447,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-5.705516,-6.594444,-6.917276,-7.098553,-7.079797,-6.791155,-6.120448,-5.657006,-4.957501,-4.917241,-5.541229,-6.804998,-7.88727,-7.902463,-7.462245,-6.596529,-5.251765,-4.253786,-3.942556,-3.545898,-3.112593,-2.668982,-2.245629,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-5.677145,-7.162892,-7.808581,-8.212246,-8.424023,-8.443156,-8.267742,-7.89559,-7.124994,-6.983778,-7.563656,-8.844886,-9.191676,-8.723137,-8.020539,-7.030383,-5.814491,-5.271146,-4.732639,-4.191957,-3.63039,-3.032714,-2.441381,-2.307399,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-4.632934,-5.799599,-7.296726,-8.783766,-9.435255,-9.846342,-1.009339e1,-1.025338e1,-1.041202e1,-9.599619,-9.284915,-9.832543,-1.02354e1,-9.862893,-9.17744,-8.27817,-7.422956,-6.964661,-6.199661,-5.537339,-4.906938,-4.23334,-3.474213,-3.018221,-2.69312,-2.420566,NaN,NaN,NaN
NaN,NaN,-3.788757,-4.68871,-5.862792,-7.31472,-9.044857,-1.071384e1,-1.130774e1,-1.167886e1,-1.200619e1,-1.239137e1,-1.196799e1,-1.180898e1,-1.130402e1,-1.033267e1,-9.62209,-9.089273,-8.613812,-8.198048,-7.812143,-7.016377,-6.341356,-5.694175,-4.926303,-4.193436,-3.62023,-3.140045,-2.746436,NaN,NaN,NaN
NaN,NaN,-3.791245,-4.719123,-5.890517,-7.273901,-8.836932,-1.053672e1,-1.218216e1,-1.318975e1,-1.354235e1,-1.365109e1,-1.280523e1,-1.170696e1,-1.068739e1,-9.840497,-9.188686,-8.72474,-8.431517,-8.278688,-8.196664,-7.743164,-7.154947,-6.5726,-5.697017,-4.897579,-4.216731,-3.62638,-3.123741,-2.725622,NaN,NaN
NaN,-3.094032,-3.734769,-4.715159,-5.90992,-7.244192,-8.658582,-1.010581e1,-1.15347e1,-1.229073e1,-1.257973e1,-1.199783e1,-1.12165e1,-1.038314e1,-9.600652,-8.931578,-8.407228,-8.040803,-7.836296,-7.790144,-7.88635,-8.078988,-7.76282,-7.273518,-6.36275,-5.559685,-4.827395,-4.14697,-3.528615,-3.01116,NaN,NaN
NaN,-3.120697,-3.597125,-4.637862,-5.93652,-7.285884,-8.601891,-9.8477,-1.100406e1,-1.141348e1,-1.103684e1,-1.045497e1,-9.794981,-9.132688,-8.521913,-8.00086,-7.595278,-7.322335,-7.194021,-7.218205,-7.395603,-7.70681,-8.0737,-7.824653,-7.016241,-6.249953,-5.484476,-4.699166,-3.91925,-3.250264,-2.763754,NaN
-2.836233,-3.290058,-3.938027,-4.820146,-5.986457,-7.450753,-8.742141,-9.834403,-1.058505e1,-1.032769e1,-9.8185,-9.236625,-8.649613,-8.095139,-7.600458,-7.187602,-6.874758,-6.677292,-6.608763,-6.681137,-6.902554,-7.268906,-7.740501,-8.157078,-7.735212,-7.031996,-6.221141,-5.229107,-4.295776,-3.535204,-2.944618,NaN
-2.882689,-3.417562,-4.152715,-5.095161,-6.241153,-7.564675,-8.946648,-9.768722,-9.987174,-9.49075,-8.902487,-8.317983,-7.77326,-7.285355,-6.866546,-6.528491,-6.282998,-6.142204,-6.118653,-6.225179,-6.473166,-6.867089,-7.389252,-7.961002,-7.926774,-7.408486,-6.415677,-5.416315,-4.50441,-3.716713,-3.077343,NaN
-2.925749,-3.510485,-4.298524,-5.273412,-6.399415,-7.624305,-8.884173,-9.735209,-9.493887,-8.877318,-8.240132,-7.650735,-7.12912,-6.681257,-6.310878,-6.023041,-5.82478,-5.725115,-5.734861,-5.866309,-6.131943,-6.540429,-7.085096,-7.712496,-8.06886,-7.454351,-6.503798,-5.554622,-4.6522,-3.844953,-3.173985,-2.664387
-2.946874,-3.561469,-4.39699,-5.420842,-6.570052,-7.767355,-8.940486,-9.694122,-9.15178,-8.458314,-7.787082,-7.190378,-6.679596,-6.254669,-5.914378,-5.659571,-5.493894,-5.423796,-5.458294,-5.608663,-5.887323,-6.304534,-6.858764,-7.509719,-8.104413,-7.591835,-6.671129,-5.716376,-4.780926,-3.930835,-3.22533,-2.699021
-2.906005,-3.524531,-4.414216,-5.534591,-6.785814,-8.046453,-9.081862,-9.583108,-8.952507,-8.206506,-7.508853,-6.902551,-6.394494,-5.981339,-5.658945,-5.425488,-5.282216,-5.233584,-5.287055,-5.452733,-5.742373,-6.166291,-6.724567,-7.382647,-7.99361,-7.713414,-6.950531,-5.911805,-4.86995,-3.929846,-3.180508,-2.65961
-3.011417,-3.548052,-4.384161,-5.494497,-6.782577,-8.117278,-9.121238,-9.552308,-8.876753,-8.098999,-7.380507,-6.763052,-6.252324,-5.843576,-5.531019,-5.311105,-5.183449,-5.150988,-5.219888,-5.399124,-5.699403,-6.129999,-6.68966,-7.34181,-7.935952,-7.641181,-6.867895,-5.845461,-4.816414,-3.879342,-3.120998,-2.582254
-3.054854,-3.610245,-4.400594,-5.397204,-6.535737,-7.733566,-8.913329,-9.587362,-8.908235,-8.1186,-7.385123,-6.756223,-6.23952,-5.830411,-5.522446,-5.311042,-5.194693,-5.175244,-5.257801,-5.450261,-5.761985,-6.200161,-6.759502,-7.394079,-7.940472,-7.403257,-6.483517,-5.53387,-4.606266,-3.763732,-3.0631,-2.538666
-3.003636,-3.540016,-4.284175,-5.215945,-6.292135,-7.453249,-8.634388,-9.426379,-9.029902,-8.250921,-7.511301,-6.872975,-6.349091,-5.936964,-5.630429,-5.424495,-5.316991,-5.308982,-5.404722,-5.611006,-5.935442,-6.381838,-6.937766,-7.541581,-7.842767,-7.186314,-6.225422,-5.273928,-4.378664,-3.585595,-2.932018,NaN
-2.907579,-3.40062,-4.092723,-4.979875,-6.041284,-7.235181,-8.446042,-9.124364,-9.203745,-8.477006,-7.749171,-7.108135,-6.578829,-6.163267,-5.856902,-5.655038,-5.555276,-5.558231,-5.667399,-5.888295,-6.225974,-6.678585,-7.221113,-7.76492,-7.69251,-7.08571,-6.051129,-5.042796,-4.141296,-3.37848,-2.771204,NaN
NaN,-3.208995,-3.819599,-4.643266,-5.696349,-6.893053,-7.918195,-8.791126,-9.313715,-8.763062,-8.083638,-7.455788,-6.928158,-6.512157,-6.20699,-6.009406,-5.917385,-5.931336,-6.053987,-6.289005,-6.63722,-7.08705,-7.590072,-7.977722,-7.518783,-6.738188,-5.803661,-4.751962,-3.840083,-3.12378,-2.585947,NaN
NaN,-2.960504,-3.414938,-4.19561,-5.146873,-6.116436,-7.054813,-7.964348,-8.871358,-9.040522,-8.47844,-7.898469,-7.390939,-6.984129,-6.685113,-6.494251,-6.410848,-6.435421,-6.569591,-6.813578,-7.160509,-7.582186,-7.989726,-7.737154,-6.924937,-6.105015,-5.25039,-4.358216,-3.476799,-2.765875,-2.363625,NaN
NaN,-2.835064,-3.229056,-3.850518,-4.602729,-5.431322,-6.309695,-7.24111,-8.246348,-8.677868,-8.833373,-8.380905,-7.938055,-7.564199,-7.284219,-7.106758,-7.033758,-7.066169,-7.203845,-7.439562,-7.749717,-8.076131,-7.820972,-7.328097,-6.414373,-5.564029,-4.757551,-3.99198,-3.292788,-2.711665,NaN,NaN
NaN,NaN,-2.986516,-3.469413,-4.080493,-4.794584,-5.604432,-6.526902,-7.488719,-8.04571,-8.479315,-8.721124,-8.474111,-8.186856,-7.956441,-7.809104,-7.749579,-7.779609,-7.897605,-8.080275,-8.232834,-7.894943,-7.396352,-6.808349,-5.899574,-5.041608,-4.284928,-3.614524,-3.036969,-2.575143,NaN,NaN
NaN,NaN,-2.736843,-3.102583,-3.584032,-4.167716,-4.85557,-5.680886,-6.426532,-6.997467,-7.545703,-8.159601,-8.356433,-8.488759,-8.532996,-8.444166,-8.40428,-8.415193,-8.28774,-8.073282,-7.819368,-7.105713,-6.500217,-5.922691,-5.233313,-4.458637,-3.795585,-3.230917,-2.761422,NaN,NaN,NaN
NaN,NaN,NaN,-2.780656,-3.121209,-3.527922,-4.050233,-4.812162,-5.46179,-6.04079,-6.626928,-7.293253,-7.697654,-7.731825,-7.845096,-7.992647,-7.992203,-7.813246,-7.63527,-7.541305,-7.095146,-6.323923,-5.675404,-5.080032,-4.460696,-3.772596,-3.264436,-2.846997,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-2.719307,-2.908675,-3.493278,-4.078803,-4.623595,-5.148582,-5.689428,-6.286299,-6.495498,-6.593158,-6.76002,-7.043784,-7.075797,-6.78421,-6.595964,-6.475969,-6.237592,-5.518856,-4.900164,-4.340931,-3.801757,-3.253758,-2.716711,-2.484322,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-2.645273,-3.038009,-3.461403,-3.888767,-4.311446,-4.724063,-5.089257,-5.336721,-5.498529,-5.671466,-5.879998,-5.907464,-5.731783,-5.568914,-5.410295,-5.175536,-4.680415,-4.167881,-3.690278,-3.245371,-2.832552,-2.466866,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-2.658151,-2.951235,-3.259318,-3.55115,-3.775086,-4.078116,-4.330451,-4.497938,-4.638078,-4.740552,-4.762961,-4.719933,-4.608062,-4.454543,-4.215349,-3.845461,-3.498908,-3.133434,-2.78925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.756733,-2.918978,-2.993382,-3.307608,-3.502875,-3.636377,-3.726197,-3.733537,-3.760056,-3.821772,-3.76586,-3.646171,-3.454293,-3.138909,-2.940349,-2.692153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.587411,-2.746522,-2.862707,-2.946803,-2.991149,-2.947089,-2.990987,-3.097955,-3.083101,-3.006001,-2.880424,-2.697646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.445514,-2.461776,-2.415006,-2.485794,-2.579044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
