NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.924508e-1,-5.890153e-1,-6.568627e-1,-7.979116e-1,-1.015258,-1.202966,-1.195021,-1.250425,-1.371651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.244817e-1,-6.753214e-1,-6.230615e-1,-6.422434e-1,-7.360449e-1,-9.083982e-1,-1.164949,-1.305194,-1.32118,-1.397397,-1.53868,-1.744854,-2.011585,-1.858299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.109875e-1,-5.787161e-1,-6.630796e-1,-7.527767e-1,-7.234447e-1,-7.672672e-1,-8.905715e-1,-1.100513,-1.407276,-1.539769,-1.57331,-1.669669,-1.834708,-2.068337,-2.364779,-1.994475,-1.679885,-1.478745,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-4.708972e-1,-5.363674e-1,-6.177191e-1,-7.216394e-1,-8.607076e-1,-8.890585e-1,-9.58045e-1,-1.112642,-1.363805,-1.727216,-1.895364,-1.94019,-2.056403,-2.249306,-2.519588,-2.633607,-2.151098,-1.800267,-1.559122,-1.420433,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-3.613521e-1,-4.2699e-1,-4.907993e-1,-5.689502e-1,-6.666088e-1,-7.930818e-1,-9.647826e-1,-1.112791,-1.205943,-1.39121,-1.682674,-2.100047,-2.352501,-2.406022,-2.542436,-2.765782,-3.078601,-2.817443,-2.335878,-1.963553,-1.686469,-1.502716,-1.421986,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-3.506325e-1,-4.332392e-1,-5.129308e-1,-6.056664e-1,-7.201135e-1,-8.676728e-1,-1.066433,-1.345431,-1.501561,-1.71476,-2.041114,-2.501159,-2.892958,-2.956692,-3.113479,-3.366017,-3.565866,-3.015326,-2.554497,-2.172245,-1.861171,-1.623738,-1.46176,-1.193026,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-2.901525e-1,-3.560588e-1,-4.40667e-1,-5.394797e-1,-6.437333e-1,-7.735371e-1,-9.374864e-1,-1.153637,-1.446554,-1.789971,-2.074593,-2.427892,-2.836025,-3.275271,-3.585162,-3.76169,-3.933839,-3.73912,-3.255344,-2.823567,-2.43801,-2.091602,-1.800241,-1.470827,-1.172681,-9.597907e-1,NaN,NaN,NaN
NaN,NaN,-2.369094e-1,-2.901399e-1,-3.577754e-1,-4.435066e-1,-5.527987e-1,-6.834341e-1,-8.238737e-1,-9.979655e-1,-1.221558,-1.513339,-1.833498,-2.243111,-2.685384,-3.09887,-3.528211,-3.9525,-4.125306,-4.05893,-3.9855,-3.568055,-3.167383,-2.782781,-2.401605,-1.92302,-1.494865,-1.16534,-9.25133e-1,NaN,NaN,NaN
NaN,NaN,-2.320723e-1,-2.869189e-1,-3.557664e-1,-4.413665e-1,-5.479895e-1,-6.814893e-1,-8.495629e-1,-1.047351,-1.270074,-1.534417,-1.801653,-2.098699,-2.431536,-2.789618,-3.155218,-3.50934,-3.832295,-4.095641,-4.220494,-3.982266,-3.614887,-3.08942,-2.498028,-1.966921,-1.520382,-1.160336,-8.904101e-1,-7.144389e-1,NaN,NaN
NaN,-1.815782e-1,-2.224393e-1,-2.796092e-1,-3.502599e-1,-4.358461e-1,-5.395238e-1,-6.660888e-1,-8.212216e-1,-1.004054,-1.210311,-1.419734,-1.656379,-1.922909,-2.216434,-2.528676,-2.847045,-3.156236,-3.438179,-3.669965,-3.822568,-3.862428,-3.533058,-3.103976,-2.541389,-2.018559,-1.550546,-1.153047,-8.449614e-1,-6.445465e-1,NaN,NaN
NaN,-1.833899e-1,-2.087071e-1,-2.661489e-1,-3.411185e-1,-4.284499e-1,-5.302664e-1,-6.509815e-1,-7.960146e-1,-9.586607e-1,-1.129345,-1.321522,-1.539596,-1.783419,-2.049188,-2.329709,-2.614811,-2.8918,-3.145485,-3.35764,-3.506609,-3.566934,-3.5065,-3.155256,-2.62618,-2.101229,-1.598768,-1.14478,-7.772211e-1,-5.749264e-1,-6.156817e-1,NaN
-1.715642e-1,-1.974543e-1,-2.305319e-1,-2.743353e-1,-3.341424e-1,-4.203111e-1,-5.224693e-1,-6.39127e-1,-7.756576e-1,-9.14659e-1,-1.070766,-1.250381,-1.454801,-1.682384,-1.929029,-2.188302,-2.451568,-2.70815,-2.945397,-3.148562,-3.300657,-3.382048,-3.369373,-3.226306,-2.784463,-2.247656,-1.691079,-1.23682,-9.758815e-1,-8.371399e-1,-7.794638e-1,NaN
