NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.017349e-1,1.423394e-1,-1.75603e-1,-8.646152e-1,-1.90581,-3.169528,-3.784701,-3.838124,-3.433481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.823131,-9.183275e-1,-4.610902e-1,-3.318752e-1,-5.858986e-1,-1.240806,-2.272994,-3.597242,-4.346653,-4.43217,-4.005979,-3.144199,-1.885806,-1.89236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.64855,-4.268568,-3.491818,-2.148501,-1.527323,-1.265613,-1.432782,-2.049243,-3.090559,-4.362387,-5.055634,-5.069695,-4.564379,-3.59998,-2.180076,-2.167079,-2.103262,-1.938963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-5.347205,-5.32676,-5.10025,-4.549413,-3.457476,-3.026599,-2.591639,-2.652006,-3.224321,-4.286176,-5.464091,-5.883344,-5.723589,-5.09478,-4.011132,-2.659118,-2.652262,-2.465084,-2.209011,-1.938804,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-5.007054,-5.780638,-6.046901,-6.185486,-6.14804,-5.875208,-5.269289,-4.844216,-4.22163,-4.169159,-4.693393,-5.774452,-6.703179,-6.708002,-6.315534,-5.552208,-4.372959,-3.509024,-3.259513,-2.931049,-2.567459,-2.192353,-1.832411,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-5.010767,-6.325634,-6.860435,-7.177469,-7.325913,-7.307437,-7.120672,-6.762392,-6.065298,-5.916408,-6.39522,-7.484929,-7.771923,-7.356573,-6.737033,-5.867126,-4.808303,-4.3645,-3.920209,-3.470467,-3,-2.496124,-1.996366,-1.899765,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-4.069331,-5.101828,-6.422667,-7.731505,-8.261786,-8.563216,-8.726532,-8.818874,-8.914,-8.162541,-7.850373,-8.294437,-8.619404,-8.277026,-7.668881,-6.8799,-6.137927,-5.773383,-5.13729,-4.588054,-4.064538,-3.502235,-2.863585,-2.492137,-2.233443,-2.015544,NaN,NaN,NaN
NaN,NaN,-3.313837,-4.109323,-5.139813,-6.40904,-7.918072,-9.369315,-9.819246,-1.007307e1,-1.02994e1,-1.058535e1,-1.016734e1,-9.978764,-9.495374,-8.619852,-7.982252,-7.510843,-7.10838,-6.772049,-6.467567,-5.805541,-5.247827,-4.713907,-4.075333,-3.473468,-3.008982,-2.619963,-2.300542,NaN,NaN,NaN
NaN,NaN,-3.317952,-4.131001,-5.147255,-6.340671,-7.685327,-9.146213,-1.053846e1,-1.133414e1,-1.157416e1,-1.161429e1,-1.083134e1,-9.837423,-8.91958,-8.160497,-7.580848,-7.174229,-6.924117,-6.802541,-6.75102,-6.386915,-5.906791,-5.439977,-4.724322,-4.072722,-3.519938,-3.040392,-2.630687,-2.304663,NaN,NaN
NaN,-2.708458,-3.280921,-4.130002,-5.149734,-6.27904,-7.471536,-8.691022,-9.896982,-1.047294e1,-1.066031e1,-1.01031e1,-9.384179,-8.629335,-7.926981,-7.331272,-6.869326,-6.552061,-6.381832,-6.354491,-6.45607,-6.648417,-6.40634,-6.021908,-5.280862,-4.63181,-4.040977,-3.49006,-2.985849,-2.560214,NaN,NaN
