NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.757546e-2,1.156209e-1,1.339463e-1,1.516783e-1,1.623686e-1,1.760551e-1,1.893692e-1,2.027781e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.591784e-2,6.10221e-2,8.124048e-2,1.029901e-1,1.25201e-1,1.467521e-1,1.661881e-1,1.849558e-1,2.020172e-1,2.170852e-1,2.307607e-1,2.43736e-1,2.572844e-1,2.637164e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.377607e-2,4.955641e-2,5.472851e-2,5.993744e-2,8.771601e-2,1.160686e-1,1.443173e-1,1.715127e-1,1.960749e-1,2.234004e-1,2.433859e-1,2.60215e-1,2.742938e-1,2.858609e-1,2.956059e-1,2.885973e-1,2.78699e-1,2.702434e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,3.302011e-2,4.118762e-2,5.079643e-2,6.089603e-2,7.029096e-2,1.018352e-1,1.383341e-1,1.745508e-1,2.102174e-1,2.443822e-1,2.787465e-1,3.015792e-1,3.208516e-1,3.364659e-1,3.478717e-1,3.47731e-1,3.313077e-1,3.140206e-1,2.983238e-1,2.866383e-1,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,1.861441e-2,2.817447e-2,4.095661e-2,5.625577e-2,7.365278e-2,9.310008e-2,1.251585e-1,1.706241e-1,2.16287e-1,2.628473e-1,3.104702e-1,3.500205e-1,3.766925e-1,4.001421e-1,4.197988e-1,4.344467e-1,4.184436e-1,3.923426e-1,3.65989e-1,3.412295e-1,3.204707e-1,3.067613e-1,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,1.416259e-2,9.517607e-3,2.367547e-2,4.282732e-2,6.54267e-2,9.164666e-2,1.224472e-1,1.598833e-1,2.1237e-1,2.681944e-1,3.270212e-1,3.899891e-1,4.347034e-1,4.673292e-1,4.975952e-1,5.248778e-1,5.398501e-1,5.05821e-1,4.706093e-1,4.34885e-1,4.000185e-1,3.683733e-1,3.433763e-1,3.113282e-1,NaN,NaN,NaN,NaN
NaN,NaN,NaN,1.66572e-2,1.572983e-2,1.564016e-2,2.162243e-2,4.660637e-2,7.765067e-2,1.132185e-1,1.550706e-1,2.058308e-1,2.617711e-1,3.272801e-1,3.98649e-1,4.634432e-1,5.198415e-1,5.708868e-1,6.107789e-1,6.435256e-1,6.478288e-1,6.076873e-1,5.654436e-1,5.214163e-1,4.765309e-1,4.240418e-1,3.621508e-1,3.124291e-1,2.770963e-1,NaN,NaN,NaN
NaN,NaN,1.537275e-2,1.598857e-2,1.860776e-2,2.402491e-2,3.384735e-2,5.35977e-2,9.232174e-2,1.367797e-1,1.883806e-1,2.497154e-1,3.107488e-1,3.834585e-1,4.574718e-1,5.249966e-1,5.935564e-1,6.613233e-1,7.104271e-1,7.386819e-1,7.6454e-1,7.231132e-1,6.766664e-1,6.26642e-1,5.654173e-1,4.685393e-1,3.846914e-1,3.17319e-1,2.682278e-1,2.393994e-1,NaN,NaN
NaN,NaN,1.198705e-2,1.501135e-2,2.145465e-2,3.22526e-2,4.899633e-2,7.419299e-2,1.115696e-1,1.607648e-1,2.202754e-1,2.843765e-1,3.451422e-1,4.084663e-1,4.749654e-1,5.441269e-1,6.145309e-1,6.843333e-1,7.516094e-1,8.137106e-1,8.637188e-1,8.516633e-1,8.039941e-1,7.409881e-1,6.315305e-1,5.135603e-1,4.092691e-1,3.221511e-1,2.566341e-1,2.169785e-1,NaN,NaN
NaN,6.151936e-3,6.823557e-3,1.255902e-2,2.313358e-2,3.921013e-2,6.197417e-2,9.329598e-2,1.354902e-1,1.854166e-1,2.433416e-1,2.968933e-1,3.55213e-1,4.179199e-1,4.843987e-1,5.537904e-1,6.248305e-1,6.958838e-1,7.649629e-1,8.295542e-1,8.864984e-1,9.320207e-1,8.898718e-1,8.365548e-1,6.961799e-1,5.606124e-1,4.342905e-1,3.236146e-1,2.371887e-1,1.839144e-1,1.701249e-1,NaN
