NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.728483e-1,-3.356437e-1,-3.19335e-1,-4.241701e-1,-6.402268e-1,-1.029445,-1.282949,-1.387076,-1.377954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.393584,-9.222115e-1,-6.637972e-1,-5.13072e-1,-4.836022e-1,-5.768893e-1,-7.791369e-1,-1.156669,-1.466672,-1.586505,-1.570159,-1.44466,-1.224037,-1.134372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.942015,-1.871609,-1.687658,-1.332264,-1.05666,-8.860221e-1,-8.422963e-1,-9.29886e-1,-1.13471,-1.47833,-1.776966,-1.874668,-1.828996,-1.660904,-1.370031,-1.287932,-1.205101,-1.12102,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-2.15518,-2.210729,-2.204679,-2.106929,-1.866324,-1.639752,-1.441945,-1.38263,-1.470084,-1.694408,-2.009329,-2.215469,-2.252054,-2.159386,-1.940708,-1.65305,-1.53039,-1.399467,-1.277114,-1.171019,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-1.930915,-2.230978,-2.397372,-2.525701,-2.599852,-2.606202,-2.526958,-2.390423,-2.160728,-2.08502,-2.175262,-2.428086,-2.690122,-2.74786,-2.699235,-2.554707,-2.294753,-2.026612,-1.827462,-1.645924,-1.480891,-1.330844,-1.199516,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-1.90959,-2.369986,-2.656377,-2.874289,-3.033847,-3.139022,-3.198769,-3.226581,-3.017673,-2.926696,-3.019499,-3.298658,-3.412602,-3.314444,-3.180185,-2.994421,-2.719979,-2.415136,-2.159159,-1.935934,-1.728965,-1.525465,-1.325683,-1.179783,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-1.608241,-1.988975,-2.465012,-2.945765,-3.248266,-3.489601,-3.672218,-3.826082,-3.983491,-3.963779,-3.887277,-3.980612,-4.067261,-4.000198,-3.85192,-3.651051,-3.436404,-3.141454,-2.795724,-2.513049,-2.265398,-2.022031,-1.757372,-1.517159,-1.313803,-1.151841,NaN,NaN,NaN
NaN,NaN,-1.333513,-1.64717,-2.044699,-2.526539,-3.092779,-3.651605,-3.960623,-4.190462,-4.390476,-4.598255,-4.641084,-4.728566,-4.697036,-4.496211,-4.328311,-4.175017,-3.96297,-3.724762,-3.501749,-3.163318,-2.885373,-2.636116,-2.357819,-2.014288,-1.716511,-1.468861,-1.268528,NaN,NaN,NaN
NaN,NaN,-1.333301,-1.667502,-2.080557,-2.561779,-3.101074,-3.686493,-4.276604,-4.690832,-4.894369,-5.02987,-4.903979,-4.688117,-4.474614,-4.284025,-4.11863,-3.979609,-3.871958,-3.797123,-3.732119,-3.521584,-3.277046,-3.01108,-2.616111,-2.243056,-1.920372,-1.641144,-1.405535,-1.219747,NaN,NaN
NaN,-1.056908,-1.297322,-1.66202,-2.101175,-2.588809,-3.104962,-3.635225,-4.165348,-4.507277,-4.680229,-4.617723,-4.47711,-4.304802,-4.129658,-3.967502,-3.826649,-3.713698,-3.635796,-3.598948,-3.603998,-3.639125,-3.474885,-3.244378,-2.837821,-2.472522,-2.138531,-1.831289,-1.555986,-1.327739,NaN,NaN
NaN,-1.084,-1.220399,-1.612098,-2.107148,-2.623467,-3.130855,-3.617257,-4.078178,-4.303095,-4.294094,-4.202939,-4.073273,-3.92867,-3.784287,-3.650565,-3.535506,-3.446601,-3.391736,-3.37862,-3.41256,-3.490807,-3.58758,-3.442708,-3.074858,-2.726294,-2.383353,-2.039741,-1.706019,-1.420917,-1.215341,NaN
-1.017615,-1.164388,-1.380397,-1.68597,-2.108385,-2.679553,-3.20091,-3.656159,-4.020028,-4.042397,-3.966107,-3.853719,-3.727757,-3.599517,-3.476556,-3.365244,-3.271797,-3.202947,-3.166191,-3.169396,-3.219391,-3.318198,-3.453838,-3.56744,-3.34937,-3.025329,-2.666986,-2.238492,-1.842069,-1.521843,-1.274802,NaN
-1.036783,-1.221054,-1.480504,-1.823461,-2.255964,-2.776006,-3.344111,-3.722186,-3.895552,-3.817913,-3.697988,-3.569122,-3.4428,-3.323653,-3.214865,-3.119967,-3.043389,-2.990675,-2.968454,-2.984136,-3.044925,-3.155347,-3.311191,-3.484787,-3.419036,-3.172593,-2.736104,-2.303907,-1.915506,-1.583989,-1.317296,NaN
-1.047967,-1.25555,-1.541482,-1.905255,-2.340008,-2.832133,-3.361696,-3.756949,-3.763758,-3.631315,-3.482473,-3.340772,-3.212175,-3.097773,-2.998227,-2.915156,-2.851548,-2.811793,-2.801599,-2.827705,-2.89718,-3.015635,-3.18262,-3.37971,-3.471737,-3.183281,-2.761375,-2.349706,-1.965333,-1.626146,-1.346998,-1.1365
-1.043897,-1.26492,-1.571675,-1.957479,-2.404692,-2.889245,-3.386841,-3.757233,-3.650784,-3.48209,-3.312941,-3.161015,-3.02936,-2.917187,-2.823677,-2.749217,-2.695709,-2.666585,-2.666715,-2.702152,-2.779593,-2.904906,-3.079336,-3.289274,-3.478888,-3.224395,-2.816404,-2.404294,-2.008202,-1.652974,-1.360725,-1.143962
