NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.773112e-1,-1.504678e-1,1.84875e-1,5.341401e-1,4.921665e-1,2.875056e-1,1.491192e-1,6.174101e-2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.60813,-1.311451,-9.656214e-1,-6.175569e-1,-2.528782e-1,1.398745e-1,5.741843e-1,6.427573e-1,3.751124e-1,2.112203e-1,1.191256e-1,7.60998e-2,6.431518e-2,4.122528e-2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.331582,-2.17557,-1.938361,-1.596103,-1.251833,-8.864498e-1,-4.880789e-1,-4.566937e-2,4.587244e-1,6.31837e-1,3.515989e-1,1.968578e-1,1.256074e-1,1.106925e-1,1.318632e-1,5.53428e-2,-5.58255e-3,-4.311884e-2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-2.844242,-2.771696,-2.634147,-2.415807,-2.095162,-1.69544,-1.308546,-8.762409e-1,-3.92979e-1,1.568983e-1,3.929449e-1,1.775364e-1,7.875414e-2,5.963596e-2,9.667535e-2,1.045237e-1,3.766636e-2,-6.896074e-3,-3.202676e-2,-4.116811e-2,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-3.381409,-3.385391,-3.331274,-3.211149,-3.016605,-2.736951,-2.330192,-1.900351,-1.424453,-9.037987e-1,-3.292665e-1,-7.788434e-2,-1.552214e-1,-1.53974e-1,-9.261389e-2,1.628114e-2,1.351897e-2,-1.13132e-2,-2.393699e-2,-2.478178e-2,-1.61716e-2,-7.832104e-4,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-3.337318,-4.032659,-4.064871,-4.007222,-3.88697,-3.704217,-3.457205,-3.145555,-2.657679,-2.119691,-1.557055,-9.65041e-1,-7.165907e-1,-6.170032e-1,-4.889956e-1,-3.297806e-1,-1.622469e-1,-1.229358e-1,-9.038389e-2,-5.743451e-2,-2.208544e-2,1.442239e-2,4.593253e-2,8.125141e-3,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-2.483537,-3.033397,-3.788767,-4.635352,-4.789843,-4.634864,-4.440185,-4.20634,-3.935553,-3.505785,-2.927593,-2.314829,-1.792019,-1.437885,-1.152251,-8.929904e-1,-6.306858e-1,-4.083923e-1,-2.920406e-1,-1.942332e-1,-1.062406e-1,-2.432616e-2,3.40396e-2,2.075655e-2,-9.607721e-3,-3.80822e-2,NaN,NaN,NaN
NaN,NaN,-1.862614,-2.22581,-2.784117,-3.533445,-4.462261,-5.457797,-5.419179,-5.187282,-4.94881,-4.693304,-4.149258,-3.62275,-3.07055,-2.55021,-2.086641,-1.66774,-1.283049,-9.481603e-1,-6.69961e-1,-4.793084e-1,-3.156786e-1,-1.686029e-1,-4.528163e-2,-2.038706e-2,-2.39017e-2,-3.794007e-2,-5.707607e-2,-7.688051e-2,NaN,NaN
NaN,NaN,-1.653588,-2.025835,-2.59099,-3.335242,-4.23866,-5.273332,-6.034377,-5.908983,-5.658948,-5.270262,-4.612435,-3.974274,-3.395287,-2.873872,-2.401791,-1.974085,-1.588782,-1.242925,-9.323081e-1,-6.708526e-1,-4.470465e-1,-2.602633e-1,-1.58944e-1,-1.089937e-1,-8.411849e-2,-7.798633e-2,-8.464403e-2,-9.819723e-2,NaN,NaN
NaN,-1.323335,-1.497755,-1.879227,-2.454722,-3.20007,-4.089336,-5.096461,-6.195083,-6.026309,-5.849409,-5.248847,-4.651739,-4.078934,-3.543694,-3.050517,-2.598722,-2.186255,-1.810791,-1.46941,-1.159006,-8.773558e-1,-6.286654e-1,-4.160921e-1,-2.985001e-1,-2.148096e-1,-1.609027e-1,-1.32483e-1,-1.245746e-1,-1.306433e-1,-1.44839e-1,NaN
