NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.663566e-1,2.008078e-1,2.370146e-1,2.736769e-1,2.987516e-1,3.297472e-1,3.619776e-1,3.959847e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.928461e-2,9.79431e-2,1.335892e-1,1.735443e-1,2.157679e-1,2.582382e-1,2.985856e-1,3.390994e-1,3.780972e-1,4.154897e-1,4.520852e-1,4.890327e-1,5.286329e-1,5.430579e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.261936e-2,7.28229e-2,8.271952e-2,9.372806e-2,1.423782e-1,1.942911e-1,2.478521e-1,3.012126e-1,3.517398e-1,4.094479e-1,4.560629e-1,4.990512e-1,5.389822e-1,5.763566e-1,6.127045e-1,5.920778e-1,5.67791e-1,5.497061e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,4.155979e-2,5.468304e-2,7.080168e-2,8.862246e-2,1.065873e-1,1.643068e-1,2.31165e-1,2.998596e-1,3.696088e-1,4.389039e-1,5.115607e-1,5.660604e-1,6.163033e-1,6.621606e-1,7.030164e-1,7.141436e-1,6.747266e-1,6.376243e-1,6.065449e-1,5.855644e-1,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,1.689317e-2,3.103017e-2,5.107391e-2,7.629648e-2,1.063292e-1,1.415125e-1,2.017014e-1,2.854042e-1,3.723148e-1,4.632713e-1,5.588283e-1,6.435682e-1,7.080197e-1,7.689987e-1,8.257996e-1,8.770269e-1,8.477306e-1,7.932573e-1,7.410789e-1,6.942557e-1,6.570596e-1,6.350917e-1,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,1.138519e-2,1.699203e-3,2.174643e-2,5.129532e-2,8.83191e-2,1.33399e-1,1.884839e-1,2.577368e-1,3.556866e-1,4.625399e-1,5.775466e-1,7.031183e-1,8.007883e-1,8.790788e-1,9.557493e-1,1.030254,1.081119,1.013777,9.45882e-1,8.787646e-1,8.149666e-1,7.588785e-1,7.156693e-1,6.408362e-1,NaN,NaN,NaN,NaN
NaN,NaN,NaN,1.468128e-2,1.070332e-2,7.982082e-3,1.588602e-2,5.473517e-2,1.053775e-1,1.665793e-1,2.413761e-1,3.346437e-1,4.387255e-1,5.64834e-1,7.045624e-1,8.362564e-1,9.580939e-1,1.074117,1.171533,1.257349,1.283292,1.20903,1.131679,1.05213,9.72293e-1,8.766595e-1,7.474595e-1,6.395963e-1,5.630084e-1,NaN,NaN,NaN
NaN,NaN,1.307484e-2,1.14143e-2,1.256956e-2,1.821712e-2,3.144133e-2,6.231627e-2,1.25805e-1,2.025375e-1,2.950513e-1,4.077604e-1,5.218344e-1,6.613707e-1,8.082804e-1,9.48277e-1,1.09394,1.241875,1.356441,1.431557,1.5048,1.432238,1.350551,1.263204,1.154133,9.593398e-1,7.86073e-1,6.460026e-1,5.436215e-1,4.834657e-1,NaN,NaN
NaN,NaN,6.702757e-3,8.267391e-3,1.487998e-2,2.867956e-2,5.29138e-2,9.233088e-2,1.533216e-1,2.37912e-1,3.452342e-1,4.637284e-1,5.80284e-1,7.05106e-1,8.388854e-1,9.807424e-1,1.12815,1.277746,1.425994,1.567941,1.6896,1.682793,1.602078,1.487522,1.273994,1.038909,8.291304e-1,6.527079e-1,5.194891e-1,4.388508e-1,NaN,NaN
NaN,1.979885e-4,-1.184001e-3,3.742075e-3,1.587103e-2,3.730965e-2,7.091877e-2,1.204954e-1,1.904479e-1,2.771383e-1,3.831169e-1,4.850451e-1,5.983039e-1,7.219696e-1,8.550237e-1,9.961076e-1,1.143103,1.293113,1.442473,1.586306,1.718153,1.82987,1.757857,1.663628,1.390115,1.123789,8.73744e-1,6.533523e-1,4.806107e-1,3.742324e-1,3.471263e-1,NaN
