NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.898623e-1,4.842565e-1,4.50724e-1,4.839299e-1,5.820068e-1,7.118741e-1,7.921131e-1,8.230545e-1,8.136763e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.007549,8.010267e-1,6.408282e-1,5.521418e-1,5.245285e-1,5.534278e-1,6.365124e-1,7.76134e-1,8.702771e-1,8.964641e-1,8.714075e-1,8.080856e-1,7.186649e-1,5.562003e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.209384,1.158167,1.083494,9.537102e-1,8.28767e-1,7.574121e-1,7.339459e-1,7.572498e-1,8.259444e-1,9.427967e-1,1.016798,1.016028,9.595573e-1,8.602126e-1,7.291401e-1,5.623965e-1,4.282875e-1,3.210062e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,1.366174,1.345495,1.327966,1.29744,1.230697,1.168012,1.105555,1.07885,1.092335,1.146867,1.225761,1.237234,1.184954,1.081573,9.347146e-1,7.655169e-1,5.739879e-1,4.243115e-1,3.044681e-1,2.081323e-1,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,1.396612,1.559527,1.554663,1.569395,1.595794,1.626033,1.652657,1.671297,1.596893,1.553381,1.549703,1.588626,1.599493,1.516661,1.394745,1.234112,1.033907,8.037641e-1,5.899192e-1,4.208264e-1,2.849547e-1,1.760901e-1,9.11612e-2,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,1.450118,1.771454,1.815987,1.864576,1.933735,2.023514,2.138231,2.292229,2.223369,2.146324,2.116965,2.137707,2.008579,1.823217,1.62606,1.406087,1.142525,8.429575e-1,6.061284e-1,4.15647e-1,2.610526e-1,1.367028e-1,4.759579e-2,7.235014e-2,NaN,NaN,NaN,NaN
NaN,NaN,NaN,1.165609,1.400152,1.729176,2.085145,2.211187,2.312358,2.448448,2.6291,2.87258,2.921907,2.842622,2.781162,2.627623,2.371668,2.119741,1.85396,1.552439,1.188231,8.730268e-1,6.162863e-1,4.052075e-1,2.308246e-1,9.223857e-2,6.348313e-2,7.074928e-2,7.622072e-2,NaN,NaN,NaN
NaN,NaN,9.70894e-1,1.127069,1.36145,1.681661,2.096455,2.546527,2.705418,2.87143,3.094472,3.381383,3.356074,3.386807,3.274319,2.980503,2.661816,2.310982,1.920276,1.541898,1.206509,8.839611e-1,6.131182e-1,3.84996e-1,1.939063e-1,1.137725e-1,8.649422e-2,7.398791e-2,6.826023e-2,NaN,NaN,NaN
NaN,NaN,9.449878e-1,1.101347,1.33216,1.640327,2.028508,2.496715,2.961597,3.275465,3.523996,3.682409,3.532421,3.31485,3.068137,2.794703,2.493744,2.169305,1.831688,1.494107,1.17352,8.673769e-1,5.893698e-1,3.857176e-1,2.459955e-1,1.582178e-1,1.059193e-1,7.602025e-2,5.956558e-2,5.052032e-2,NaN,NaN
NaN,8.406148e-1,9.328718e-1,1.086718,1.311041,1.604747,1.966767,2.394663,2.882181,3.148259,3.422254,3.323232,3.181308,3.000394,2.786601,2.545071,2.280542,1.999315,1.709741,1.421328,1.143849,8.866128e-1,6.389085e-1,4.449086e-1,2.90428e-1,1.844044e-1,1.150554e-1,7.214864e-2,4.731789e-2,3.374761e-2,NaN,NaN
NaN,7.628899e-1,9.19767e-1,1.081922,1.297142,1.574299,1.910335,2.302346,2.74566,3.005581,2.98106,2.911626,2.801107,2.653963,2.475466,2.271126,2.046674,1.808407,1.563223,1.318199,1.08006,8.54681e-1,6.469548e-1,4.607945e-1,3.031414e-1,1.886962e-1,1.098944e-1,5.939954e-2,3.007018e-2,1.478278e-2,2.199042e-2,NaN
5.464843e-1,6.413205e-1,7.806535e-1,9.773197e-1,1.243986,1.547896,1.857989,2.211691,2.501646,2.552559,2.549476,2.504529,2.421635,2.30526,2.160292,1.991907,1.805492,1.606632,1.400963,1.193925,9.904429e-1,7.947578e-1,6.106959e-1,4.42122e-1,2.847309e-1,1.691222e-1,8.801517e-2,3.201552e-2,8.536496e-3,3.08908e-3,7.128238e-3,NaN
4.474673e-1,5.283696e-1,6.494577e-1,8.191288e-1,1.044,1.324387,1.633792,1.879718,2.082665,2.133903,2.145655,2.120041,2.060483,1.970978,1.855856,1.71968,1.567137,1.402941,1.231683,1.057643,8.846306e-1,7.159532e-1,5.547105e-1,4.046603e-1,2.656542e-1,1.583532e-1,7.693889e-2,2.530047e-2,-8.433936e-4,-9.253799e-3,-7.243263e-3,NaN
3.557844e-1,4.212732e-1,5.229449e-1,6.662667e-1,8.543154e-1,1.085256,1.350722,1.581206,1.699796,1.756369,1.778261,1.767518,1.727015,1.660123,1.570514,1.462039,1.338635,1.204195,1.062451,9.168274e-1,7.703613e-1,6.257151e-1,4.854213e-1,3.525119e-1,2.321983e-1,1.336787e-1,5.827403e-2,1.021385e-2,-1.512148e-2,-2.381009e-2,-2.213716e-2,-1.53468e-2
2.709184e-1,3.192777e-1,4.004311e-1,5.180338e-1,6.729699e-1,8.620682e-1,1.077844,1.277973,1.364274,1.421893,1.450245,1.450644,1.42531,1.376947,1.308561,1.22332,1.124459,1.01516,8.984482e-1,7.770935e-1,6.535571e-1,5.300207e-1,4.086088e-1,2.91974e-1,1.847383e-1,9.297567e-2,2.838649e-2,-1.293444e-2,-3.430859e-2,-4.065896e-2,-3.755305e-2,-2.989221e-2
1.935555e-1,2.228437e-1,2.822882e-1,3.746431e-1,4.992985e-1,6.520135e-1,8.275758e-1,9.919817e-1,1.0724,1.128881,1.161132,1.16972,1.156229,1.122759,1.071703,1.005623,9.27139e-1,8.388383e-1,7.431772e-1,6.424089e-1,5.385449e-1,4.333997e-1,3.287997e-1,2.271696e-1,1.328376e-1,4.867208e-2,-1.115754e-2,-4.265163e-2,-5.69238e-2,-5.836855e-2,-5.226074e-2,-4.31539e-2
1.542001e-1,1.541771e-1,1.816084e-1,2.471068e-1,3.523529e-1,4.881615e-1,6.233979e-1,7.458144e-1,8.195872e-1,8.741917e-1,9.086561e-1,9.231493e-1,9.187644e-1,8.970836e-1,8.599861e-1,8.09511e-1,7.47772e-1,6.768636e-1,5.987846e-1,5.153794e-1,4.283088e-1,3.390983e-1,2.493485e-1,1.613074e-1,7.935822e-2,1.314779e-2,-3.286888e-2,-5.87422e-2,-6.881394e-2,-6.608001e-2,-5.53452e-2,-4.174204e-2
1.152358e-1,1.132598e-1,1.303985e-1,1.730677e-1,2.42999e-1,3.355711e-1,4.410084e-1,5.355348e-1,6.023679e-1,6.543695e-1,6.897729e-1,7.083912e-1,7.108887e-1,6.9842e-1,6.724323e-1,6.345424e-1,5.864459e-1,5.298419e-1,4.663644e-1,3.975355e-1,3.247452e-1,2.493085e-1,1.726772e-1,9.703912e-2,2.689253e-2,-1.789781e-2,-4.566847e-2,-6.105936e-2,-6.496584e-2,-5.987494e-2,-4.93587e-2,-3.710601e-2
7.834811e-2,7.162673e-2,7.794199e-2,1.015421e-1,1.440865e-1,2.031992e-1,2.72477e-1,3.518517e-1,4.173771e-1,4.658461e-1,5.011585e-1,5.224903e-1,5.300746e-1,5.246998e-1,5.074594e-1,4.796259e-1,4.4256e-1,3.976442e-1,3.46226e-1,2.895801e-1,2.288993e-1,1.653623e-1,1.003751e-1,3.623942e-2,-1.954559e-2,-4.963246e-2,-6.33951e-2,-6.853504e-2,-6.592744e-2,-5.759888e-2,-4.622296e-2,NaN
4.401782e-2,3.132095e-2,2.70242e-2,3.414287e-2,5.431168e-2,8.6449e-2,1.314714e-1,2.011146e-1,2.607259e-1,3.050845e-1,3.395047e-1,3.624051e-1,3.736135e-1,3.735974e-1,3.631579e-1,3.432833e-1,3.150657e-1,2.796369e-1,2.381237e-1,1.91618e-1,1.41185e-1,8.795018e-2,3.338496e-2,-1.991215e-2,-5.865388e-2,-8.201707e-2,-8.426039e-2,-7.940612e-2,-7.025628e-2,-5.837813e-2,-4.566803e-2,NaN
NaN,-5.494394e-3,-1.970402e-2,-2.70421e-2,-2.587484e-2,-8.518905e-3,4.043174e-2,8.852248e-2,1.297273e-1,1.69148e-1,2.018176e-1,2.252386e-1,2.388303e-1,2.427392e-1,2.374948e-1,2.238461e-1,2.026644e-1,1.748835e-1,1.41462e-1,1.033698e-1,6.16198e-2,1.739373e-2,-2.759388e-2,-6.948331e-2,-9.06991e-2,-1.01348e-1,-1.02828e-1,-9.10727e-2,-7.583514e-2,-6.080418e-2,-4.697152e-2,NaN
NaN,-3.666104e-2,-5.949856e-2,-7.086813e-2,-6.3138e-2,-4.427184e-2,-1.939896e-2,5.978162e-3,2.655522e-2,5.619914e-2,8.566124e-2,1.084398e-1,1.232791e-1,1.298836e-1,1.284924e-1,1.19635e-1,1.039926e-1,8.234007e-2,5.551515e-2,2.442399e-2,-9.882012e-3,-4.600091e-2,-8.165063e-2,-1.03697e-1,-1.079286e-1,-1.085135e-1,-1.03901e-1,-9.365199e-2,-7.899904e-2,-6.314361e-2,-4.930368e-2,NaN
NaN,-3.52635e-2,-5.399027e-2,-6.609771e-2,-7.042757e-2,-6.812269e-2,-6.188007e-2,-5.524408e-2,-5.22224e-2,-3.012303e-2,-1.045584e-2,1.016886e-2,2.504147e-2,3.317666e-2,3.44573e-2,2.918407e-2,1.785619e-2,1.116468e-3,-2.026839e-2,-4.538036e-2,-7.299596e-2,-1.012598e-1,-1.16365e-1,-1.271499e-1,-1.206596e-1,-1.130517e-1,-1.031945e-1,-9.087622e-2,-7.694578e-2,-6.318671e-2,NaN,NaN
NaN,NaN,-4.74865e-2,-6.303669e-2,-7.517452e-2,-8.431194e-2,-9.184746e-2,-9.994432e-2,-1.037327e-1,-8.94163e-2,-7.751885e-2,-6.928938e-2,-5.66432e-2,-4.833689e-2,-4.557064e-2,-4.834194e-2,-5.634272e-2,-6.904551e-2,-8.570677e-2,-1.052521e-1,-1.252364e-1,-1.332166e-1,-1.375188e-1,-1.390989e-1,-1.280851e-1,-1.142774e-1,-1.005682e-1,-8.665079e-2,-7.296854e-2,-6.050173e-2,NaN,NaN
NaN,NaN,-4.366352e-2,-6.111886e-2,-7.802618e-2,-9.461382e-2,-1.116704e-1,-1.283881e-1,-1.229457e-1,-1.149586e-1,-1.119449e-1,-1.162854e-1,-1.111674e-1,-1.098567e-1,-1.10729e-1,-1.118684e-1,-1.173127e-1,-1.266549e-1,-1.34266e-1,-1.408211e-1,-1.485228e-1,-1.406563e-1,-1.363437e-1,-1.334186e-1,-1.273639e-1,-1.113361e-1,-9.575337e-2,-8.134639e-2,-6.824665e-2,NaN,NaN,NaN
NaN,NaN,NaN,-5.97743e-2,-7.906466e-2,-9.972167e-2,-1.198104e-1,-1.256569e-1,-1.24709e-1,-1.25054e-1,-1.292818e-1,-1.396376e-1,-1.409773e-1,-1.360023e-1,-1.373905e-1,-1.422543e-1,-1.458477e-1,-1.471871e-1,-1.496435e-1,-1.561507e-1,-1.545744e-1,-1.403852e-1,-1.301779e-1,-1.219607e-1,-1.137596e-1,-1.026328e-1,-8.867604e-2,-7.529452e-2,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-7.849505e-2,-9.932099e-2,-1.075333e-1,-1.130476e-1,-1.179134e-1,-1.2404e-1,-1.332169e-1,-1.470616e-1,-1.428161e-1,-1.389681e-1,-1.412851e-1,-1.505119e-1,-1.528119e-1,-1.466543e-1,-1.458143e-1,-1.491094e-1,-1.506389e-1,-1.336332e-1,-1.202683e-1,-1.091954e-1,-9.92348e-2,-8.952528e-2,-7.989845e-2,-6.916507e-2,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-8.208338e-2,-9.052269e-2,-9.835304e-2,-1.063847e-1,-1.156614e-1,-1.271455e-1,-1.365689e-1,-1.325968e-1,-1.312687e-1,-1.341084e-1,-1.414959e-1,-1.426404e-1,-1.36798e-1,-1.341769e-1,-1.341241e-1,-1.348735e-1,-1.219315e-1,-1.080145e-1,-9.615862e-2,-8.591998e-2,-7.702358e-2,-6.961418e-2,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-7.545661e-2,-8.391124e-2,-9.305247e-2,-1.032598e-1,-1.146332e-1,-1.180323e-1,-1.167404e-1,-1.170296e-1,-1.19898e-1,-1.252141e-1,-1.257256e-1,-1.211915e-1,-1.180123e-1,-1.161915e-1,-1.14636e-1,-1.075084e-1,-9.509813e-2,-8.397779e-2,-7.447803e-2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.022329e-2,-8.994438e-2,-9.89801e-2,-9.904186e-2,-9.90264e-2,-1.000934e-1,-1.026813e-1,-1.062471e-1,-1.065644e-1,-1.034627e-1,-1.004656e-1,-9.809644e-2,-9.594045e-2,-9.297249e-2,-8.345962e-2,-7.383381e-2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.222548e-2,-8.199786e-2,-8.231384e-2,-8.360293e-2,-8.591217e-2,-8.857938e-2,-8.899487e-2,-8.671426e-2,-8.412332e-2,-8.192668e-2,-8.016855e-2,-7.861428e-2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.973182e-2,-7.198077e-2,-7.469194e-2,-7.531054e-2,-7.304013e-2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
