NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.388019e-1,-1.403791e-1,-1.591159e-1,-1.946328e-1,-2.44927e-1,-3.083505e-1,-3.377133e-1,-3.41984e-1,-3.281174e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.676551e-1,-1.896283e-1,-1.743814e-1,-1.752229e-1,-1.938024e-1,-2.29469e-1,-2.789975e-1,-3.42782e-1,-3.818536e-1,-3.866446e-1,-3.661583e-1,-3.266749e-1,-2.757509e-1,-3.334539e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.425964e-1,-3.365872e-1,-3.118763e-1,-2.605212e-1,-2.435372e-1,-2.440762e-1,-2.645109e-1,-3.041729e-1,-3.594222e-1,-4.243034e-1,-4.641575e-1,-4.652269e-1,-4.356056e-1,-3.786221e-1,-2.975692e-1,-3.649125e-1,-4.188664e-1,-4.596463e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-3.674947e-1,-3.816826e-1,-3.868689e-1,-3.782008e-1,-3.465557e-1,-3.442946e-1,-3.456311e-1,-3.707189e-1,-4.191263e-1,-4.880011e-1,-5.57885e-1,-5.892196e-1,-5.84528e-1,-5.474084e-1,-4.753445e-1,-4.088221e-1,-4.716119e-1,-5.096416e-1,-5.374805e-1,-5.64597e-1,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-3.215758e-1,-3.720884e-1,-4.029541e-1,-4.290064e-1,-4.487367e-1,-4.605093e-1,-4.615501e-1,-4.724282e-1,-4.770859e-1,-5.10336e-1,-5.721665e-1,-6.613262e-1,-7.362652e-1,-7.555509e-1,-7.480774e-1,-7.116987e-1,-6.379388e-1,-6.184949e-1,-6.446234e-1,-6.591751e-1,-6.685304e-1,-6.783812e-1,-6.951472e-1,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-3.200198e-1,-3.932823e-1,-4.418946e-1,-4.825945e-1,-5.185306e-1,-5.512835e-1,-5.830231e-1,-6.167994e-1,-6.347448e-1,-6.801969e-1,-7.592506e-1,-8.723122e-1,-9.43998e-1,-9.563197e-1,-9.545183e-1,-9.331854e-1,-8.907372e-1,-8.804067e-1,-8.722971e-1,-8.633915e-1,-8.531003e-1,-8.428607e-1,-8.348028e-1,-7.666094e-1,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-2.744167e-1,-3.346301e-1,-4.099732e-1,-4.872029e-1,-5.409938e-1,-5.935075e-1,-6.451557e-1,-7.014772e-1,-7.687941e-1,-8.151394e-1,-8.771078e-1,-9.759988e-1,-1.072482,-1.139659,-1.181882,-1.196815,-1.208877,-1.221111,-1.176629,-1.145294,-1.119275,-1.093081,-1.033317,-9.07856e-1,-8.053828e-1,-7.414342e-1,NaN,NaN,NaN
NaN,NaN,-2.311518e-1,-2.811216e-1,-3.440739e-1,-4.209448e-1,-5.125856e-1,-6.057675e-1,-6.726963e-1,-7.399504e-1,-8.141644e-1,-9.019318e-1,-9.742901e-1,-1.070257,-1.158509,-1.223212,-1.297107,-1.378285,-1.4393,-1.485168,-1.554725,-1.499824,-1.458807,-1.426071,-1.366865,-1.1751,-1.007484,-8.786975e-1,-7.913011e-1,NaN,NaN,NaN
NaN,NaN,-2.302259e-1,-2.833967e-1,-3.49452e-1,-4.279853e-1,-5.185336e-1,-6.201407e-1,-7.311828e-1,-8.358887e-1,-9.223463e-1,-1.010802,-1.070116,-1.126002,-1.191307,-1.267373,-1.353093,-1.448945,-1.558287,-1.685049,-1.824927,-1.849281,-1.811021,-1.751997,-1.553324,-1.328178,-1.136715,-9.823729e-1,-8.702368e-1,-8.061187e-1,NaN,NaN
NaN,-1.832872e-1,-2.222531e-1,-2.803232e-1,-3.516898e-1,-4.342123e-1,-5.262469e-1,-6.264866e-1,-7.33162e-1,-8.376935e-1,-9.29964e-1,-9.976595e-1,-1.063197,-1.132878,-1.210015,-1.295831,-1.390853,-1.496464,-1.615535,-1.75182,-1.909018,-2.089881,-2.06209,-2.020982,-1.75338,-1.510708,-1.295836,-1.113995,-9.735838e-1,-8.849851e-1,NaN,NaN
