NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.968045,-4.520408,-3.93129,-3.152146,-2.17492,-3.774712e-2,9.417301e-1,7.433343e-1,-4.442101e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.165847,-4.551956,-4.348847,-4.091822,-3.660199,-2.992178,-2.076312,-3.090518e-1,1.008678,9.607017e-1,-1.64295e-1,-2.211409,-5.095435,-3.453123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.236119,1.983404,-1.980136e-1,-3.408369,-3.479252,-3.471536,-3.233144,-2.69504,-1.843456,-4.050397e-1,9.447835e-1,8.750844e-1,-2.867139e-1,-2.383571,-5.349041,-3.434001,-1.837338,-8.07088e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,4.767836,4.269205,3.17005,1.236457,-1.977235,-2.450141,-2.733836,-2.710413,-2.314073,-1.532534,-2.444103e-1,7.549095e-1,4.717089e-1,-8.253672e-1,-3.0227,-5.408909,-3.026195,-1.503762,-4.919519e-1,1.798115e-1,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,4.788051,5.57582,5.734065,5.416005,4.525448,2.924329,3.642806e-1,-1.396636,-1.96855,-2.153529,-1.896352,-1.189748,-6.276825e-2,3.014543e-1,-3.355536e-1,-1.832705,-4.148279,-4.288244,-2.325183,-9.718465e-1,-3.12013e-2,5.963514e-1,9.671928e-1,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,4.755572,6.193063,6.716444,6.625257,5.954329,4.672784,2.705169,-8.903424e-2,-1.26287,-1.615056,-1.476122,-8.429404e-1,-3.01247e-1,-6.438916e-1,-1.677327,-3.386797,-5.004568,-2.984338,-1.449069,-2.874738e-1,5.593577e-1,1.111304,1.332928,9.822735e-1,NaN,NaN,NaN,NaN
NaN,NaN,NaN,3.907673,5.115234,6.536593,7.740639,7.854637,7.381803,6.341517,4.795633,2.778263,-5.726532e-2,-1.126415,-1.069897,-9.126339e-1,-1.356651,-2.305668,-3.68619,-4.697518,-3.102194,-1.719544,-5.067395e-1,5.016671e-1,1.26219,1.754124,1.640603,1.37472,1.208993,NaN,NaN,NaN
NaN,NaN,3.070779,4.095379,5.291866,6.626637,8.044403,9.0913,8.771101,7.863867,6.550512,4.958529,3.113588,1.195175,-7.865907e-1,-2.52685,-3.582636,-3.992314,-3.6021,-2.729185,-1.643597,-6.019115e-1,4.313919e-1,1.361322,2.071499,2.143096,1.975539,1.80407,1.67253,NaN,NaN,NaN
NaN,NaN,3.110791,4.164837,5.338573,6.555859,7.733999,8.771448,9.486427,9.228359,7.980426,6.562776,4.589222,2.422057,4.969927e-1,-9.925353e-1,-1.949768,-2.351255,-2.227119,-1.637619,-6.73112e-1,3.424747e-1,1.330558,2.065562,2.348541,2.437249,2.411675,2.324351,2.218615,2.136469,NaN,NaN
NaN,2.154744,2.972251,4.103068,5.303803,6.442869,7.415396,8.139578,8.538588,8.216265,7.01861,5.547854,3.863994,2.209954,7.53769e-1,-3.929074e-1,-1.164276,-1.531443,-1.492689,-1.063004,-2.694287e-1,8.379554e-1,1.73738,2.373459,2.728328,2.938078,3.013042,2.973698,2.855534,2.715244,NaN,NaN
NaN,2.24486,2.660021,3.832524,5.203318,6.378049,7.229505,7.711678,7.814115,7.12186,5.945293,4.555929,3.152159,1.848747,7.264267e-1,-1.557932e-1,-7.574854e-1,-1.05421,-1.03343,-6.895694e-1,-2.179135e-2,9.582688e-1,2.190436,2.958106,3.388264,3.68529,3.81515,3.761962,3.549946,3.234996,2.352662,NaN
2.359687,2.916242,3.589831,4.378507,5.29236,6.426509,7.283655,7.606969,7.485649,6.450578,5.15181,3.849945,2.641965,1.575339,6.827122e-1,-9.20041e-3,-4.784096e-1,-7.073062e-1,-6.81206e-1,-3.861293e-1,1.919949e-1,1.061431,2.199648,3.468672,4.31691,4.699446,4.828452,4.636399,3.946791,3.159976,2.411547,NaN
2.799184,3.493924,4.300735,5.17725,6.075275,6.943312,7.732595,7.94846,7.270811,5.979506,4.645928,3.421989,2.351158,1.444889,7.089175e-1,1.50362e-1,-2.214712e-1,-3.953626e-1,-3.578443e-1,-9.228434e-2,4.211267e-1,1.200801,2.245808,3.483262,4.397945,4.775011,4.687258,4.339344,3.787204,3.132613,2.481692,NaN
3.226029,4.030684,4.933452,5.859075,6.725659,7.46294,8.021617,8.160785,7.126466,5.721088,4.387188,3.225408,2.250177,1.452954,8.239266e-1,3.581122e-1,5.619583e-2,-7.583023e-2,-2.67564e-2,2.201136e-1,6.865911e-1,1.395813,2.358069,3.528159,4.554309,4.749026,4.634236,4.305636,3.80312,3.204494,2.600891,2.071884
3.634711,4.551779,5.566379,6.570966,7.451797,8.12394,8.548522,8.446697,7.128169,5.659255,4.331093,3.213199,2.302776,1.579323,1.023407,6.221984e-1,3.703605e-1,2.697572e-1,3.292084e-1,5.644257e-1,9.974002e-1,1.65295,2.546448,3.646681,4.770484,5.070022,4.891892,4.516899,3.982507,3.365291,2.757365,2.238071
3.981717,5.02638,6.202908,7.36399,8.345649,9.032936,9.269197,8.73582,7.285666,5.769365,4.439879,3.347211,2.477662,1.802826,1.296699,9.408688e-1,7.255006e-1,6.491321e-1,7.183496e-1,9.475151e-1,1.357918,1.974312,2.813317,3.848987,4.91419,5.462089,5.419613,4.913345,4.24837,3.52976,2.871981,2.355148
4.394069,5.153694,6.173674,7.351807,8.529152,9.551342,9.780901,9.121107,7.585903,6.027109,4.684238,3.598752,2.750537,2.105626,1.632943,1.309565,1.121922,1.065671,1.145338,1.373824,1.771239,2.361043,3.15794,4.132792,5.112102,5.513953,5.39888,5.026389,4.432249,3.694666,2.923404,2.215911
