NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.259455e-2,1.197894e-1,-2.268626e-1,-9.916116e-1,-2.153105,-3.555906,-4.240556,-4.308006,-3.873222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.212118,-1.104157,-5.736178e-1,-4.137541e-1,-6.870082e-1,-1.412859,-2.56413,-4.037982,-4.872175,-4.976089,-4.518293,-3.582756,-2.212011,-2.213812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.20071,-4.798968,-3.961008,-2.495033,-1.773404,-1.461419,-1.63622,-2.319478,-3.482496,-4.902118,-5.675065,-5.701138,-5.157063,-4.108915,-2.559438,-2.533767,-2.45211,-2.26286,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-5.952352,-5.947771,-5.716616,-5.129637,-3.949508,-3.454536,-2.945767,-3.001381,-3.637583,-4.827447,-6.146273,-6.61733,-6.452935,-5.774268,-4.595945,-3.116121,-3.090015,-2.868937,-2.575212,-2.269179,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-5.527252,-6.403707,-6.71626,-6.887792,-6.865731,-6.585902,-5.942276,-5.483622,-4.765245,-4.697742,-5.284982,-6.502638,-7.548591,-7.563475,-7.144554,-6.320217,-5.03911,-4.08031,-3.784244,-3.404506,-2.988816,-2.563195,-2.15774,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-5.514648,-6.988479,-7.599207,-7.968156,-8.15115,-8.151422,-7.969154,-7.60253,-6.816468,-6.648089,-7.192101,-8.427803,-8.767431,-8.321534,-7.655759,-6.718002,-5.566395,-5.0527,-4.541191,-4.025614,-3.488564,-2.916047,-2.3497,-2.221258,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-4.451492,-5.603452,-7.07765,-8.540708,-9.143343,-9.494813,-9.694667,-9.818822,-9.950122,-9.136789,-8.80334,-9.31871,-9.709167,-9.359838,-8.714329,-7.867007,-7.069105,-6.659986,-5.937537,-5.311184,-4.713002,-4.071152,-3.34333,-2.903889,-2.591625,-2.331358,NaN,NaN,NaN
NaN,NaN,-3.603129,-4.487816,-5.632696,-7.04301,-8.721319,-1.033807e1,-1.085162e1,-1.115025e1,-1.142099e1,-1.176129e1,-1.13255e1,-1.115325e1,-1.065931e1,-9.728226,-9.060809,-8.575634,-8.153442,-7.791247,-7.459161,-6.713062,-6.079585,-5.469768,-4.739417,-4.034483,-3.483504,-3.02273,-2.646347,NaN,NaN,NaN
NaN,NaN,-3.604724,-4.505129,-5.628172,-6.94667,-8.434074,-1.00537e1,-1.160497e1,-1.250367e1,-1.278894e1,-1.286025e1,-1.202842e1,-1.096628e1,-9.991426,-9.193926,-8.594635,-8.184616,-7.944175,-7.840899,-7.805659,-7.401281,-6.856918,-6.313709,-5.478416,-4.712033,-4.059178,-3.493366,-3.012551,-2.633484,NaN,NaN
NaN,-2.929004,-3.563954,-4.499477,-5.618492,-6.856445,-8.165705,-9.509496,-1.084551e1,-1.149979e1,-1.172726e1,-1.114833e1,-1.039332e1,-9.601539,-8.870068,-8.257503,-7.7922,-7.484542,-7.335706,-7.339721,-7.479439,-7.710099,-7.432708,-6.984921,-6.116907,-5.35011,-4.649758,-3.998471,-3.406872,-2.913189,NaN,NaN
