NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.597048e-1,-2.661165e-1,-2.888469e-1,-3.268703e-1,-3.78088e-1,-4.373904e-1,-4.590005e-1,-4.777823e-1,-5.005797e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.385941e-1,-3.008481e-1,-2.942875e-1,-3.038925e-1,-3.301062e-1,-3.711773e-1,-4.229286e-1,-4.773249e-1,-5.162535e-1,-5.420304e-1,-5.632667e-1,-5.871091e-1,-6.241024e-1,-7.573147e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.624487e-1,-3.759127e-1,-3.795937e-1,-3.671728e-1,-3.650318e-1,-3.808622e-1,-4.159428e-1,-4.686439e-1,-5.344296e-1,-5.970039e-1,-6.471214e-1,-6.785825e-1,-6.98782e-1,-7.114827e-1,-7.228665e-1,-8.028695e-1,-8.646246e-1,-9.233624e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-3.693139e-1,-3.963025e-1,-4.201782e-1,-4.394731e-1,-4.504639e-1,-4.703186e-1,-4.962358e-1,-5.467478e-1,-6.214257e-1,-7.180201e-1,-8.018261e-1,-8.575469e-1,-8.970313e-1,-9.231747e-1,-9.335942e-1,-9.185339e-1,-9.74561e-1,-1.010815,-1.046589,-1.096162,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-3.07472e-1,-3.614166e-1,-3.994327e-1,-4.363913e-1,-4.734077e-1,-5.121117e-1,-5.543853e-1,-6.057051e-1,-6.465032e-1,-7.192318e-1,-8.254157e-1,-9.667775e-1,-1.084585,-1.146629,-1.202708,-1.250735,-1.283258,-1.261323,-1.265913,-1.26614,-1.27049,-1.288436,-1.33212,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-3.060224e-1,-3.797919e-1,-4.317186e-1,-4.80398e-1,-5.315772e-1,-5.898954e-1,-6.6144e-1,-7.546389e-1,-8.257708e-1,-9.268198e-1,-1.071115,-1.264059,-1.429448,-1.506983,-1.593982,-1.686842,-1.756281,-1.700669,-1.658333,-1.623112,-1.594111,-1.575056,-1.5642,-1.375194,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-2.576077e-1,-3.169494e-1,-3.905957e-1,-4.676667e-1,-5.261293e-1,-5.911132e-1,-6.667362e-1,-7.617614e-1,-8.866775e-1,-1.019079,-1.161385,-1.346976,-1.550532,-1.753755,-1.927029,-2.060768,-2.20778,-2.309171,-2.211694,-2.138404,-2.076943,-2.019385,-1.916526,-1.650291,-1.421014,-1.285996,NaN,NaN,NaN
NaN,NaN,-2.139357e-1,-2.628603e-1,-3.225379e-1,-3.947829e-1,-4.817282e-1,-5.735173e-1,-6.496146e-1,-7.390362e-1,-8.511392e-1,-9.96023e-1,-1.152201,-1.354135,-1.572294,-1.783389,-2.018992,-2.280253,-2.49379,-2.662965,-2.890127,-2.787262,-2.701998,-2.628642,-2.514403,-2.135385,-1.788736,-1.528803,-1.362521,NaN,NaN,NaN
NaN,NaN,-2.145754e-1,-2.645426e-1,-3.24155e-1,-3.943393e-1,-4.765216e-1,-5.722675e-1,-6.841016e-1,-8.05026e-1,-9.286568e-1,-1.076681,-1.223194,-1.388677,-1.583721,-1.807932,-2.058652,-2.336078,-2.644683,-2.988737,-3.351173,-3.43221,-3.352806,-3.190759,-2.796992,-2.362802,-1.990701,-1.695539,-1.492583,-1.395594,NaN,NaN
NaN,-1.713009e-1,-2.106901e-1,-2.625523e-1,-3.229902e-1,-3.919871e-1,-4.706325e-1,-5.608715e-1,-6.64882e-1,-7.85647e-1,-9.14328e-1,-1.047521,-1.199646,-1.376929,-1.582148,-1.81542,-2.075784,-2.363142,-2.678993,-3.025247,-3.402703,-3.810116,-3.731693,-3.602744,-3.121803,-2.67,-2.262895,-1.920826,-1.669172,-1.533992,NaN,NaN
NaN,-1.774362e-1,-2.028527e-1,-2.554444e-1,-3.194164e-1,-3.895487e-1,-4.668267e-1,-5.540364e-1,-6.546486e-1,-7.681096e-1,-8.892191e-1,-1.026864,-1.187277,-1.373614,-1.587074,-1.827466,-2.093927,-2.385728,-2.702592,-3.044114,-3.408329,-3.78849,-4.164586,-4.044238,-3.555324,-3.075261,-2.617714,-2.20718,-1.882733,-1.686848,-1.457099,NaN
-1.654601e-1,-1.918732e-1,-2.240591e-1,-2.643946e-1,-3.165083e-1,-3.878977e-1,-4.666803e-1,-5.535185e-1,-6.543871e-1,-7.603956e-1,-8.809943e-1,-1.023352,-1.190706,-1.384438,-1.604741,-1.850924,-2.121744,-2.415683,-2.730985,-3.065104,-3.413245,-3.76541,-4.100928,-4.361858,-4.108628,-3.604813,-3.077352,-2.586134,-2.1102,-1.742197,-1.482945,NaN
-1.720765e-1,-2.017293e-1,-2.377785e-1,-2.818165e-1,-3.359975e-1,-4.027672e-1,-4.840283e-1,-5.716017e-1,-6.630254e-1,-7.654452e-1,-8.881079e-1,-1.035506,-1.209263,-1.409718,-1.63639,-1.888123,-2.163185,-2.459298,-2.773497,-3.101551,-3.436714,-3.767488,-4.074262,-4.325248,-4.165819,-3.77559,-3.221618,-2.680796,-2.206123,-1.822589,-1.540552,NaN
-1.75747e-1,-2.077201e-1,-2.465379e-1,-2.93265e-1,-3.49322e-1,-4.166027e-1,-4.972867e-1,-5.880268e-1,-6.774533e-1,-7.807534e-1,-9.073162e-1,-1.060321,-1.240584,-1.44787,-1.681275,-1.93928,-2.219736,-2.519757,-2.835484,-3.16154,-3.49001,-3.80878,-4.099115,-4.331939,-4.353129,-3.923896,-3.360519,-2.817088,-2.329285,-1.925889,-1.62326,-1.424465
-1.759719e-1,-2.097818e-1,-2.512414e-1,-3.010502e-1,-3.600729e-1,-4.298163e-1,-5.126016e-1,-6.073131e-1,-6.967848e-1,-8.034774e-1,-9.352227e-1,-1.094515,-1.281787,-1.496534,-1.737625,-2.003322,-2.291197,-2.597962,-2.919195,-3.248842,-3.578391,-3.895618,-4.182657,-4.412804,-4.543933,-4.157604,-3.576344,-3.005829,-2.485896,-2.052487,-1.727979,-1.517047
-1.712638e-1,-2.063056e-1,-2.506807e-1,-3.048323e-1,-3.68769e-1,-4.431587e-1,-5.322576e-1,-6.265922e-1,-7.191366e-1,-8.307383e-1,-9.685604e-1,-1.1348,-1.329761,-1.552862,-1.80291,-2.078099,-2.37589,-2.692809,-3.024166,-3.36361,-3.702442,-4.028634,-4.325321,-4.568451,-4.715011,-4.393636,-3.886285,-3.260892,-2.682749,-2.202908,-1.853169,-1.636376
-1.779702e-1,-2.067093e-1,-2.472134e-1,-3.016832e-1,-3.709009e-1,-4.550726e-1,-5.476575e-1,-6.442258e-1,-7.420158e-1,-8.595712e-1,-1.004083,-1.177805,-1.381106,-1.613476,-1.8738,-2.160346,-2.470628,-2.801196,-3.147358,-3.502756,-3.858795,-4.203798,-4.521791,-4.790513,-4.969683,-4.650949,-4.116066,-3.409832,-2.780934,-2.279663,-1.936535,-1.752046
-1.806624e-1,-2.091928e-1,-2.476816e-1,-2.983904e-1,-3.634277e-1,-4.450283e-1,-5.459209e-1,-6.579857e-1,-7.626472e-1,-8.868489e-1,-1.038406,-1.219923,-1.432003,-1.674343,-1.946026,-2.245523,-2.570566,-2.917915,-3.28309,-3.659976,-4.040292,-4.412825,-4.762295,-5.067265,-5.295415,-4.839033,-4.114093,-3.428452,-2.820933,-2.327388,-1.970348,-1.754201
