NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.439551,-3.086339,-2.411655,-1.368527,5.178685e-2,2.380602,3.285792,3.004443,1.732102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.885063e-1,-2.624355,-2.680253,-2.498714,-1.962446,-1.009627,3.739054e-1,2.415908,3.636273,3.471925,2.222319,5.157519e-2,-2.945292,-1.706528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.12411,3.990309,1.965771,-1.117075,-1.436456,-1.493061,-1.136851,-2.969914e-1,1.045054,2.777574,3.970958,3.729671,2.389527,1.1335e-1,-3.02688,-1.633488,-4.831505e-1,1.9116e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,6.646427,6.261183,5.337338,3.632792,6.945923e-1,1.898482e-1,-1.607928e-1,-1.698954e-2,6.88985e-1,1.974331,3.521803,4.271869,3.743353,2.203764,-2.350103e-1,-2.955977,-1.193922,-1.645493e-1,4.506696e-1,8.066223e-1,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,6.444062,7.502483,7.74891,7.597584,6.947344,5.659611,3.493048,2.040056,1.382759,1.30853,1.871579,3.081184,4.351653,4.358711,3.394051,1.585634,-1.035573,-1.786167,-4.879657e-1,3.271859e-1,8.28891e-1,1.102881,1.200564,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,6.380571,8.253285,8.934111,9.061544,8.692657,7.802049,6.329806,4.168101,3.022039,2.762295,3.19393,4.317455,4.755091,3.95525,2.514688,4.262019e-1,-1.65099,-4.83354e-1,3.532906e-1,9.355071e-1,1.300178,1.456271,1.382786,1.021868,NaN,NaN,NaN,NaN
NaN,NaN,NaN,5.103846,6.612375,8.464741,1.016615e1,1.058823e1,1.046659e1,9.876452,8.89682,7.590966,5.185014,4.297161,4.629345,4.839129,4.125992,2.800427,9.44203e-1,-6.0217e-1,1.868495e-1,7.182186e-1,1.209226,1.60207,1.836374,1.901105,1.645603,1.333806,1.126286,NaN,NaN,NaN
NaN,NaN,3.963119,5.17927,6.670016,8.420249,1.039997e1,1.210605e1,1.220634e1,1.178809e1,1.108238e1,1.022593e1,8.728232,7.292561,5.514787,3.551315,2.171234,1.317855,1.037282,1.139942,1.49929,1.703882,2.000789,2.283512,2.431988,2.223882,1.917969,1.658337,1.464728,NaN,NaN,NaN
NaN,NaN,3.904655,5.143534,6.602859,8.21877,9.923403,1.162994e1,1.309159e1,1.351223e1,1.289301e1,1.203312e1,1.021376e1,8.052539,6.035826,4.354934,3.099135,2.290346,1.906405,1.900371,2.19675,2.446425,2.688984,2.811589,2.658005,2.458903,2.243435,2.031979,1.845254,1.709264,NaN,NaN
NaN,2.770517,3.674258,4.980583,6.45626,7.975994,9.441538,1.077617e1,1.190177e1,1.214469e1,1.155064e1,1.027687e1,8.70515,7.071726,5.543296,4.23107,3.200615,2.483163,2.086549,2.005029,2.223,2.701784,2.939956,3.001646,2.926485,2.819582,2.670154,2.478722,2.264271,2.069187,NaN,NaN
