NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.167164e-2,1.242974e-2,-7.548637e-2,-2.55657e-1,-5.233705e-1,-8.308195e-1,-9.728107e-1,-9.773971e-1,-8.696138e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.172952e-1,-2.433557e-1,-1.369157e-1,-1.118072e-1,-1.828109e-1,-3.54789e-1,-6.220016e-1,-9.484779e-1,-1.120726,-1.132283,-1.019624,-8.003774e-1,-4.825531e-1,-4.829629e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.159361,-1.07193,-8.862279e-1,-5.599683e-1,-4.072432e-1,-3.458698e-1,-3.936179e-1,-5.556936e-1,-8.261192e-1,-1.141878,-1.298804,-1.292841,-1.162096,-9.203167e-1,-5.667429e-1,-5.494125e-1,-5.202822e-1,-4.680459e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-1.321132,-1.323122,-1.274042,-1.14449,-8.805723e-1,-7.794635e-1,-6.713533e-1,-6.90587e-1,-8.406771e-1,-1.115828,-1.408355,-1.498329,-1.450739,-1.291738,-1.024198,-6.790753e-1,-6.620223e-1,-6.019142e-1,-5.264585e-1,-4.491783e-1,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-1.216009,-1.411893,-1.485217,-1.527106,-1.525131,-1.464209,-1.319664,-1.221983,-1.064739,-1.054398,-1.19115,-1.469365,-1.698479,-1.688623,-1.585536,-1.395534,-1.10768,-8.766505e-1,-8.002927e-1,-7.055058e-1,-6.032927e-1,-4.995114e-1,-4.008957e-1,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,-1.206519,-1.532388,-1.673256,-1.760548,-1.805301,-1.807247,-1.765372,-1.677798,-1.502949,-1.468367,-1.592537,-1.870393,-1.938391,-1.82779,-1.670295,-1.455046,-1.195166,-1.071977,-9.485554e-1,-8.24256e-1,-6.953791e-1,-5.587452e-1,-4.246127e-1,-4.038046e-1,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-9.675329e-1,-1.222807,-1.549828,-1.874975,-2.01476,-2.098838,-2.146084,-2.172446,-2.195227,-2.000041,-1.923148,-2.0378,-2.121199,-2.034003,-1.878221,-1.679353,-1.497767,-1.414961,-1.245431,-1.096941,-9.546304e-1,-8.02309e-1,-6.322496e-1,-5.393589e-1,-4.77054e-1,-4.252722e-1,NaN,NaN,NaN
NaN,NaN,-7.736352e-1,-9.696064e-1,-1.225038,-1.54041,-1.915342,-2.276409,-2.397683,-2.467947,-2.526819,-2.595239,-2.488016,-2.436162,-2.31194,-2.092011,-1.931881,-1.814298,-1.717346,-1.639741,-1.568417,-1.393384,-1.243217,-1.098122,-9.265796e-1,-7.740932e-1,-6.583599e-1,-5.622109e-1,-4.845723e-1,NaN,NaN,NaN
NaN,NaN,-7.645292e-1,-9.653389e-1,-1.218754,-1.517584,-1.85441,-2.219506,-2.568359,-2.771263,-2.832784,-2.842278,-2.649597,-2.402373,-2.172298,-1.980758,-1.833726,-1.730143,-1.665964,-1.633946,-1.619397,-1.521482,-1.390523,-1.264596,-1.079722,-9.140832e-1,-7.742835e-1,-6.541034e-1,-5.531892e-1,-4.755266e-1,NaN,NaN
NaN,-6.058693e-1,-7.420352e-1,-9.529935e-1,-1.210091,-1.496772,-1.799862,-2.108867,-2.412527,-2.560882,-2.607883,-2.4762,-2.299971,-2.111867,-1.93472,-1.782663,-1.663047,-1.579088,-1.531693,-1.519944,-1.540049,-1.581115,-1.510699,-1.402081,-1.21048,-1.043017,-8.912283e-1,-7.510141e-1,-6.250105e-1,-5.222272e-1,NaN,NaN
NaN,-6.127657e-1,-7.022939e-1,-9.242824e-1,-1.202544,-1.491125,-1.771653,-2.036068,-2.280142,-2.355502,-2.27027,-2.139408,-1.990678,-1.840825,-1.701807,-1.582234,-1.488009,-1.423114,-1.390308,-1.39135,-1.426257,-1.490283,-1.565126,-1.507996,-1.337473,-1.176571,-1.015963,-8.513729e-1,-6.892237e-1,-5.584674e-1,-4.766965e-1,NaN
-5.608354e-1,-6.483563e-1,-7.771249e-1,-9.564931e-1,-1.198753,-1.511835,-1.785978,-2.016949,-2.179949,-2.120235,-2.006088,-1.875826,-1.743825,-1.618227,-1.505015,-1.409119,-1.334676,-1.285225,-1.263912,-1.273488,-1.31578,-1.389744,-1.486217,-1.569722,-1.478758,-1.329056,-1.155411,-9.597249e-1,-7.839738e-1,-6.430937e-1,-5.345035e-1,NaN
-5.695742e-1,-6.754577e-1,-8.242507e-1,-1.018051,-1.257084,-1.536983,-1.832299,-2.006407,-2.051309,-1.939648,-1.808825,-1.678757,-1.556791,-1.446398,-1.350175,-1.270687,-1.210624,-1.172797,-1.160157,-1.17572,-1.222176,-1.300612,-1.407117,-1.524198,-1.516842,-1.404885,-1.212396,-1.022712,-8.499813e-1,-7.006712e-1,-5.78856e-1,NaN
-5.784848e-1,-6.956378e-1,-8.563521e-1,-1.057555,-1.292388,-1.550614,-1.8193,-2.000562,-1.944233,-1.807496,-1.667052,-1.536917,-1.420891,-1.319943,-1.234739,-1.16636,-1.116426,-1.087069,-1.080884,-1.100834,-1.14995,-1.23041,-1.340948,-1.469884,-1.542642,-1.42306,-1.246477,-1.06837,-8.972952e-1,-7.42538e-1,-6.122136e-1,-5.114624e-1
-5.836048e-1,-7.074959e-1,-8.784911e-1,-1.08996,-1.329203,-1.580685,-1.829792,-1.990177,-1.869197,-1.717241,-1.570757,-1.44023,-1.327555,-1.232362,-1.154209,-1.093253,-1.050373,-1.027151,-1.025822,-1.049169,-1.100286,-1.181803,-1.293713,-1.427309,-1.548692,-1.461204,-1.292471,-1.114088,-9.36141e-1,-7.716422e-1,-6.327092e-1,-5.267888e-1
-5.763991e-1,-7.014263e-1,-8.838449e-1,-1.115227,-1.375163,-1.639023,-1.856769,-1.962628,-1.82449,-1.662981,-1.512369,-1.381091,-1.270054,-1.178193,-1.104449,-1.048408,-1.01045,-9.917464e-1,-9.942132e-1,-1.020423,-1.073376,-1.155789,-1.268101,-1.402953,-1.52852,-1.494194,-1.358373,-1.163028,-9.628491e-1,-7.78866e-1,-6.295246e-1,-5.231917e-1
