NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.376209,-3.037011,-2.374565,-1.340216,7.665376e-2,2.376274,3.258651,2.984018,1.743606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.215996e-1,-2.517053,-2.601101,-2.443593,-1.925384,-9.834563e-1,3.979172e-1,2.414737,3.608352,3.45108,2.235026,1.204185e-1,-2.798205,-1.553016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.001619,3.925249,1.985397,-9.883523e-1,-1.356979,-1.450549,-1.118922,-2.913172e-1,1.051575,2.76895,3.941472,3.714959,2.415602,2.00398e-1,-2.860625,-1.450305,-2.803204e-1,4.227958e-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,6.482492,6.124398,5.241508,3.602226,7.681598e-1,2.425549e-1,-1.596167e-1,-4.626047e-2,6.482184e-1,1.940554,3.486642,4.235557,3.739994,2.257311,-1.08133e-1,-2.736326,-9.556645e-1,1.010845e-1,7.499307e-1,1.145334,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,6.260474,7.337466,7.585006,7.435289,6.797373,5.542537,3.439702,2.02183,1.300235,1.192784,1.749125,2.976778,4.267813,4.307643,3.406476,1.683419,-8.387791e-1,-1.506755,-1.722066e-1,6.82931e-1,1.227122,1.546287,1.692969,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,6.210811,8.123881,8.769007,8.85664,8.458249,7.55803,6.102975,3.990736,2.798557,2.508742,2.944534,4.103866,4.601763,3.879946,2.545911,5.860421e-1,-1.361142,-1.323878e-1,7.652927e-1,1.407157,1.829965,2.043332,2.022565,1.597637,NaN,NaN,NaN,NaN
NaN,NaN,NaN,4.839464,6.36299,8.231064,9.950307,1.031266e1,1.010692e1,9.45871,8.451046,7.149724,4.73949,3.843392,4.198073,4.4742,3.872529,2.689094,9.93636e-1,-3.841464e-1,5.204139e-1,1.149204,1.733213,2.214145,2.532209,2.638786,2.311289,1.9264,1.667681,NaN,NaN,NaN
NaN,NaN,3.64696,4.860111,6.334531,8.058747,1.00078e1,1.168529e1,1.166479e1,1.113989e1,1.036766e1,9.484705,7.971671,6.557565,4.854477,3.015705,1.794921,1.131603,1.04621,1.331593,1.877375,2.220781,2.649829,3.058956,3.301108,3.017219,2.628018,2.297965,2.05009,NaN,NaN,NaN
NaN,NaN,3.56769,4.777118,6.179531,7.718107,9.334662,1.095298e1,1.230202e1,1.25647e1,1.185129e1,1.094917e1,9.148057,7.055348,5.147635,3.613964,2.541044,1.945098,1.796237,2.04042,2.592985,3.05261,3.473037,3.738241,3.576766,3.308831,3.024774,2.749305,2.507607,2.330622,NaN,NaN
NaN,2.444511,3.34204,4.583484,5.947483,7.324069,8.633452,9.816401,1.081077e1,1.088741e1,1.019488e1,8.908619,7.375592,5.826509,4.424685,3.27872,2.450659,1.966242,1.826505,2.019162,2.523975,3.301539,3.748232,4.005782,3.89756,3.748682,3.550531,3.306703,3.040277,2.799331,NaN,NaN
NaN,2.423912,2.956518,4.212415,5.654975,6.960014,8.033034,8.851712,9.41836,9.085049,8.108058,6.907793,5.667011,4.491488,3.457029,2.619524,2.016683,1.670567,1.592348,1.787954,2.260662,3.003162,3.961517,4.402898,4.415482,4.373449,4.234213,3.973764,3.610376,3.198066,2.351697,NaN
2.205261,2.796612,3.518512,4.381408,5.412389,6.677046,7.622987,8.156511,8.314482,7.465122,6.362237,5.251142,4.21617,3.297253,2.522287,1.914592,1.49327,1.273305,1.267281,1.487994,1.949581,2.66193,3.60675,4.649403,5.128582,5.205179,5.084915,4.665674,3.872143,3.056568,2.32393,NaN
2.401236,3.08031,3.872791,4.746222,5.666382,6.596324,7.470396,7.742063,7.221205,6.103151,4.961344,3.929755,3.041229,2.300502,1.708633,1.269063,9.878167e-1,8.73034e-1,9.354197e-1,1.189423,1.653568,2.346303,3.268937,4.355006,5.025206,5.171423,4.83139,4.301073,3.647845,2.956113,2.312195,NaN
2.587925,3.328494,4.156251,5.004018,5.802421,6.494981,7.043098,7.181134,6.246951,5.007869,3.862049,2.894474,2.110263,1.494678,1.033275,7.171334e-1,5.432719e-1,5.141427e-1,6.376307e-1,9.275348e-1,1.403474,2.087448,2.990252,4.069901,4.967525,4.965986,4.641131,4.164646,3.57588,2.944349,2.348804,1.856348
